182,"Food, fruit",purees,blackberries,kiwi,jujube,fruit,ripe,lycium,apricot,tangerine,cranberries,peas,mango,parsley,blueberry,mulberry,bilberry,pericarp,kale,kudzu,unripe,cucumbers,berries,nectarine,peppers,bulbils,raspberries,teff,fennel,carrot,chili,juniper,dandelion,buckwheat,grape,tomatoes,oranges,debittering,nettle,basil,ginger,dehulled,plantain,mimosa,turnips,mangosteen,schizandra,husks,legumes,schisandra,citrus,sativum,wolfberry,pinto,sanqi,grapefruit,hawthorn,rosaceae,melons,pomace,stolons,artichokes,goldenseal,adlay,camellia,opuntia,pineapple,millet,muscadine,aurantium,passion,,,,,
183,"Chemistry, flourine compounds",tetrafluoropropane,difluoroethane,pentafluorobutane,methoxyethane,decafluoropentane,fluoropropane,bispentafluoroethylsulfide,hcfo,pentafluoroethane,azeotrope,hcfc,trifluoroethane,pentafluoropropane,tristrifluoromethylamine,heptafluoropropane,chlorotrifluoropropene,octafluorobutane,tetrafluoropropene,trifluoropropane,perfluoroethane,heptafluoro,tetrafluoroethane,chloropentafluoroethane,hexafluorobutane,perfluorohexane,trifluoroiodomethane,fluoroethane,heptafluorotetrahydrofuran,dichlorotrifluoroethane,hydrofluorocarbons,difluoromethane,chlorodifluoromethane,difluoroethylene,bisfluoromethyl,zdt,octafluorocyclobutane,octafluoropropane,pentafluoropropene,zde,tetrafluorobutane,methylbutane,trifluoropropene,hydrofluorination,pentachloropropane,dichloroethylene,fluorethane,perfluorobutylethylene,chloropropane,dichlorofluoromethane,hexafluoropropane,hydrofluoroolefins,tetrafluorooxetane,chlorodifluoroethane,difluoropropane,zdz,cfoch,dichloropentafluoropropane,hfoyf,tetrafluoro,hydrofluoroalkanes,tetrafluorochloroethane,dichlorotetrafluoroethane,bisdifluoromethyl,chlorofluoroethanes,chlorofluorocarbons,chlorotrifluoroethane,chlorotetrafluoroethane,hydrochlorocarbon,nonafluorobutane,dichloropropane,,,,,
184,"Computing, processors",significands,multiplicands,unincremented,addends,complementer,fmac,mantissas,gfm,multiplicators,csubout,minuend,subtrahend,carryin,augend,gfsupp,modulo,recoder,karatsuba,xors,alphasupj,nsupm,coprime,exponents,unrounded,yby,subtractors,bitwise,galois,xoring,wallace,supj,xtimesy,gfsupn,summand,exponentiations,adders,gfq,zech,unnormalized,jn,gfn,numerators,gfsupm,operands,incrementers,denormalized,nonrestoring,supq,subtractions,prenormalization,bittimesn,supnm,qj,incrementor,inverses,alphasupi,supx,datasub,montgomery,permutating,twos,,,,,,,,,,,,,,
185,"Electrical, wiring",connectors,precabling,unplug,cordset,mate,rewire,hdmc,prewired,patchcords,secc,toolless,cardguide,nlx,rackmount,unpluggable,intermatable,mateable,roomage,multipin,wireways,counterplug,hardline,plugged,sockets,connectable,pluggably,adapter,installable,lessly,craftsperson,expresscard,deadbreak,couple,decora,preconnectorized,demated,nema,deadfront,polyswitch,powerway,disconnecting,plugholes,xbox,removably,daughtercards,racksaver,electrician,jumpers,atca,wallbox,cables,changeout,dissembled,fakra,matable,isaac,motherboards,undock,advancedmc,groundingly,tooless,shieldless,stabs,plugable,,,,,,,,,,,
186,Statistics,tausubi,tsubphi,omegasubn,quantizations,eigenfunctions,lnorm,gsubk,quantised,phisubj,exponentials,vertlinesup,fsupk,deltatausubchip,cosx,autocorrelations,axb,ysubk,bsubin,psupth,deltaq,euclidian,wsubj,nonstationarity,isubqsub,sigmasubi,wsubk,zsubt,heaviside,omegasubi,ksupth,monomial,outt,xik,renormalized,denominators,decorrelate,precorrected,fsubso,instaneous,dsubk,usubu,alphasubij,bandlimiting,functionx,ltoreqkltoreqn,hyperparameter,xsubu,hermitian,sigmasup,iffts,gxy,normalised,cauchy,ksupn,xfor,interpolater,dpca,psubq,deltasubij,deltasuba,cepstra,shannons,xsubk,shinnar,nusubi,mdeltaf,yby,ssubref,sigmasubt,igusa,orthonormalization,qsubk,rmmse,ysubt,
187,Measurements,cmhg,kgmultidotcm,cmat,olsen,hlmi,mmand,astm,multidotsecmultidotcmhg,gmultidotcm,esubtd,mmin,dyn,mfisub,mmat,esubmd,evsup,mmor,decohesion,cmto,mor,dyne,ccmultidotcm,cmand,cmsup,cm,inchsup,timessup,frazier,kgfmm,oken,cmsec,cmmeasured,multidotday,cmfor,multidotsec,kgsup,kg,ftand,memu,cmtimes,mlmi,dmand,gurley,gtoreqsup,ccmm,mmto,tandelta,kgcm,sqcm,ltoreqtimessup,abouttimessup,viscoelastometry,msup,darcy,bristow,ymd,insup,mmsup,miof,gigapascals,degreecsup,cccm,minsup,pascal,megapascals,ergs,nsubre,mlstpmultidotcm,biodissolution,cmsupseccmhg,kilo,cmaccording,jis,kj,
188,Clay,silicoaluminous,sulphoaluminate,marl,metakaolin,pozzolana,pozzolonic,pyrophyllite,pozzolanic,degritted,uncalcined,kaolins,chamotte,calcinated,deadburned,attritioning,blaine,sericite,syenite,laponite,attapulgite,granulated,interground,microsilica,microfiller,quicklime,sillimanite,agglomerant,deagglomerating,dolomite,aluminoferrite,doloma,halloysite,feldspar,siderite,sulfoaluminate,anthracite,limestone,mgosiosub,cenospheres,scoria,nepheline,kaolinite,ettringite,dparticle,aragonite,attapulgus,bentonite,kyanite,calcic,hinckley,palygorskite,clay,pelletised,remilling,deflocculating,reagglomeration,pyroprocessing,mixability,alite,perlite,intergrinding,organophillic,muscovite,zeosphere,,,,,,,,,,,
189,Containers,resealed,dispensing,unsealed,presterilized,monodose,piercable,sealable,sippy,reclosed,ziploc,sipped,bottle,sterilely,ampoules,puncturable,squeezable,tearstrip,evidency,squeezeable,fitment,frangible,sanitarily,lidded,inviolable,overseal,lidstock,protosyringe,spout,undercap,pierceable,aseptic,closure,breachable,childproof,transferset,spillproof,spillage,pouch,reclosure,packagings,smoothie,dispending,vffs,carpules,sealed,snus,jugs,bags,ketchup,littering,unopened,hygienically,openability,eyedropper,margarita,ziplocrtm,stoppered,,,,,,,,,,,,,,,,,,
190,"Biomedical, development, stem cells",transdifferentiation,dedifferentiation,hescs,haematopoietic,syngeneic,endodermal,teratoma,cardiomyocyte,acinar,mesodermally,granulosa,immortalised,extraembryonic,astroglial,metastasizing,lncap,myofibroblasts,monocytic,mapcs,nontumorigenic,engrafted,urothelial,medulloblastoma,treg,pluripotency,sertoli,elscs,myoblast,lymphoid,glioblastoma,tcells,nsclc,meningioma,osteoblastic,myelomas,neurospheres,neuroprogenitor,myelomonocytic,multilineage,hematopoetic,histocompatible,progenitors,neuroblastoma,remyelination,nonproliferating,hematopoeitic,sarcomas,apcs,upregulated,osteocytes,astrocyte,ectoderm,angiosarcoma,chemoresistant,hepg,pericyte,podxl,mammalian,mesotheliomas,xeno,fibulin,lymphoreticular,multipotential,lympho,immunodepleting,vasostatin,,,,,,,,,
191,"Electrical, crystals, pressure",idt,interdigital,nonpiezoelectric,linbosubstrate,litaosubstrate,unindirectional,txi,langasite,baw,spudts,fbars,sbar,lsaw,litaoor,piezoeletric,rsubim,langanite,piezoelectric,nspudt,piezolayer,dsbars,usubyi,tonpilz,lamb,sezawa,acoustoelectric,resonators,piezoacoustic,unimorph,usubxi,libo,acoustic,thetasubj,transducers,ferroic,esubib,rsubib,litao,antiresonance,wave,linbosub,rsubia,piezooscillator,euler,knb,multistrip,electroacoustic,piezocomposite,apodized,litaosub,piezoelectic,qwf,extensional,poled,musle,flextensional,degreetheta,combline,subtransducers,bifeo,microspeaker,,,,,,,,,,,,,,
192,Printing,preprinted,illegible,letterhead,photocopied,counterfeited,reprinted,memorialize,printouts,ibip,microprint,unprintable,salutation,slogan,legibly,usps,paginating,endorsement,airbill,postnet,postcards,fingerprinted,collate,copyable,indelibly,mailed,faxing,folios,guilloche,multipage,mailers,formset,redacted,anticounterfeit,photoalbum,inscriptions,citations,passports,bibliographical,typewritten,forgeries,attest,illicitly,catalogues,cheque,subclassification,balloting,overprinted,devanagari,diploma,postmark,photoprints,authenticable,ovds,distributees,counterfoils,revalidate,revealable,alphanumerics,forger,,,,,,,,,,,,,,,,
193,Optical networks,gpon,otu,gbe,olts,tdm,gmii,otn,multiplexes,demultiplexes,onts,gbase,muxponder,oduk,dpon,wdma,dslams,interworks,hdsl,gigabit,mpcp,fiberchannel,gshdsl,gige,vcat,oamp,otuk,lcas,xaui,framer,xgmii,roadms,gbps,gepon,demaps,packetised,mpts,mutliplexer,cpri,dssm,unchannelized,metro,moca,cmtss,docsis,vtgs,upsr,afes,pon,mipi,ethernet,pseudowires,odtu,mhubs,davic,smts,onu,tributary,emss,baset,demux,ficon,dwdm,subrating,onus,pdh,,,,,,,,,,
194,"Biology, cellular",overexpresses,egfrt,epiregulin,profilaggrin,gitr,mamalian,bartonella,synaptophysin,immunised,rgal,mige,filaggrin,immunoenhancing,autophagy,csfr,btla,baboons,metastasizing,medulloblastoma,provasopressin,apoproteins,enterostatin,myelomas,cytoxicity,invasin,teratocarcinoma,autoreactive,nepor,lumican,nucleoli,immortalize,cytolysis,abcg,fstl,thionins,endosialin,reoviruses,kif,tolerization,nucleolar,anxa,merozoites,hemangiosarcoma,downregulating,rptpalpha,canceration,ubiquitinated,seminoma,jtt,polyipolyc,heterologously,menin,exosomes,histocompatible,pbmcs,cmet,immunopurifying,cetuximab,calbindin,aapcs,syngeneic,rhamm,wnta,ctip,neogenin,anergic,underexpress,abolish,progastrin,retrovirally,jurkat,fibulin,megalin,immunoprotection,
195,"Chemistry, rings",rbeing,orwherein,nrand,cooror,ocho,rform,chconrr,chcor,rcan,oror,nrrwherein,cchaloalkyl,rjoin,rgroups,ringsystem,ochor,nror,calkylaryl,chxch,chchn,corwherein,calkenediyl,calkoxyl,corgroup,cocalkyl,nrrgroup,coptionally,zrepresents,corganic,crrcrr,nrwherein,rtaken,calkaryl,rstands,cyrepresents,corand,qrepresents,ocorwherein,chcrrch,arylccalkyl,coror,nrrand,cfluoroalkyl,rradicals,cperfluoroalkyl,ccyclic,chrwherein,carylalkyl,sirrr,chgroup,conrror,chnor,chnr,chwherein,rindicates,chchand,chnrr,alkand,sror,nrror,xmay,nrris,yrepresents,caryloxy,nhror,crror,sorwherein,conror,soror,chocor,osirrr,ccalkylene,cacyl,orgroup,
196,"Cutting, knives",deburr,cutting,resharpened,gullets,knifes,chipforming,woodwork,honed,sharpenings,pulpstone,planers,chipbreaking,regrindable,overcut,cutter,hewing,noncutting,grindstones,holemaking,whetting,chippers,routered,sawblade,elid,dados,grindwheel,remachined,toolrest,stratapax,stoneworking,deburred,countersinking,grinded,saws,superfinishing,endmill,spindling,footstock,wheelhead,sawbox,unmachined,lapidary,chamferring,microfinish,wiresaw,shaves,broaches,hatchets,grooving,superabrasives,gangsaw,chisels,indenters,abrades,grinders,honer,cutterheads,gash,trepanning,,,,,,,,,,,,,,,,
197,Metals,bixbyite,zirconium,vanadium,abowherein,manganese,bismuth,molybdenum,tioor,yttrium,lanthanum,maganese,oxyhydroxides,scandium,suboxides,litio,molybedenum,cerium,lnalo,mgalo,litioand,insn,lanthanoids,znalo,cobalt,molybdenium,subcarbonate,ruo,titanium,francium,hafnium,oxyfluorides,praesodymium,niobium,phosphides,brookite,zrois,lno,ivaiupac,vandium,paradium,oxysalt,lifepo,mosialand,zroin,moand,neodymia,cepr,yittrium,iupac,pentaoxide,licoo,ceoand,livo,abco,spinels,actinoids,oxycarbonate,tin,nickelate,bronzes,abois,cusnintermetallic,coprecipitating,sioto,ytterbia,limowherein,hydroxycarbonates,barium,aloor,colbalt,snoand,licomo,,,
198,Drilling,wellbore,uncased,underbalanced,borehole,openhole,drilling,subterranean,cased,overgauge,bottomhole,downhole,drainholes,whipstocks,workovers,sidetracked,hydrajetting,bha,upstock,drillstring,workstring,frac,uphole,drillpipe,slickline,washouts,microborehole,geological,drillbit,underbalance,packers,motherbore,wellsite,hydrofracturing,mudcake,lwd,drillstem,formations,underreaming,monobore,geosteering,lithosphere,toolstring,subsurface,fracing,drillable,tubulars,centralizers,overbearing,dttl,fracturing,completions,oilfield,drillout,geomechanical,lithology,tiltmeters,kickoff,sandpacked,mudlift,geologists,influxes,recompleting,rigless,,,,,,,,,,,,
199,"Muscles, excercise",hamstrings,crunches,ankles,biceps,abdominals,deltoids,triceps,pilates,quadriceps,kneels,pectorals,obliques,pushups,truncal,workouts,shins,squatting,armpits,trapezius,aerobics,physiques,statures,plyometric,paraplegics,comfortably,pubococcygeal,abducted,maximus,rehabilitate,ambulating,gluteal,thighs,crouched,abductor,youths,weightlifter,exercisers,neuromusculoskeletal,pronated,gluteus,barefoot,supramaximally,extensors,therapists,situps,muscles,tibialis,medius,buttocks,bulbocavernosus,hyperextensions,bodybuilder,forearms,rehabilitee,paraspinal,scapulae,yoga,strenuous,reclines,debilitated,torso,adductor,proprioceptive,,,,,,,,,,,,
